sound_corpus,text_corpus,sound_encoder,text_encoder,mapping_method,sound_preprocessing,normalization,dim,distance_metric,pairwise_distance,wasserstein_distance,CLAP_distance,sound_silhouette_score,sound_calinski_harabasz_score,sound_davies_bouldin_score,text_silhouette_score,text_calinski_harabasz_score,text_davies_bouldin_score,combined_silhouette_score,combined_calinski_harabasz_score,combined_davies_bouldin_score,domain_silhouette_score,domain_calinski_harabasz_score,domain_davies_bouldin_score,k
anonymous_corpus,test,MuQ,fastText,identity,1000,standard,5,cosine,0.2547230306511533,0.1110007435453247,0.28980541633989,,,,,,,,,,,,,0.0
anonymous_corpus,test,MuQ,fastText,identity,1000,standard,10,euclidean,9.063548867830676,4.2827467190497455,0.3291717513631552,,,,,,,,,,,,,0.0
anonymous_corpus,test,MuQ,fastText,identity,1000,standard,10,cosine,0.2566438183041776,0.0548176837928255,0.253499996359566,,,,,,,,,,,,,0.0
anonymous_corpus,test,MuQ,fastText,cluster,full,standard,2,euclidean,5.972312253543565,5.958083301220456,0.930700813119228,0.5215652978612513,20.607926594934863,0.7045424832757816,,29.73593450553944,0.1059307474748941,,20.52159731711152,0.8372290356431777,0.3765317980544873,2.1141216069700447e-31,0.0,2.0
anonymous_corpus,test,MuQ,fastText,cluster,full,standard,2,euclidean,4.078809215610259,2.9621065806152216,0.7669506296897546,,37.84839229582087,0.4523318585402391,,182.9045635509867,0.3622305284779734,,84.67317047042283,1.4669753492376691,0.3765314585840358,3.654570674184681e-32,0.0,5.0
anonymous_corpus,test,MuQ,fastText,cluster,full,standard,2,euclidean,4.080071146542897,2.961979674151608,0.7677184603153131,,55.33014915194858,0.2724182698486044,,717.5338101137767,0.3606307308129782,,230.79208295108896,0.4242261757457085,0.3765303441383497,4.2028970341650974e-32,0.0,10.0
anonymous_corpus,test,MuQ,fastText,cluster,full,standard,2,cosine,0.4289879927867783,0.3934174856113036,0.3371282490318615,0.5215661288681114,20.607944509926096,0.704559153363267,,29.73593450553944,0.1059307474748941,,20.521607746740727,0.837242111454133,0.3765326405425598,1.4072745322271576e-31,0.0,2.0
anonymous_corpus,test,MuQ,fastText,cluster,full,standard,2,cosine,0.3053693020927883,0.1894355609932257,0.2912402023149966,,37.842191797452415,0.4523475741110047,,182.90456355098675,0.3622305284779734,,84.66368172871132,1.4670314262935618,0.3765323941951533,9.082753518241263e-32,0.0,5.0
anonymous_corpus,test,MuQ,fastText,cluster,full,standard,2,cosine,0.247619880005139,0.1247341008152959,0.2677382022259142,,55.24947260061482,0.2727974857127662,,709.3674823631372,0.3521987727777111,,229.94146763146705,0.4200250179042557,0.3765320184536632,4.253275918648579e-32,0.0,10.0
anonymous_corpus,test,MuQ,fastText,cluster,full,standard,5,euclidean,7.781987073601781,5.907738923979757,0.7596679092217714,0.3299635588841816,8.721668516681918,1.1886801993295764,0.6641367200245429,12.92914287542478,0.2621969409258234,0.3511036359461045,8.759085946330508,1.5832327117676055,0.3140551112064808,2.8840333635371155e-31,0.0,2.0
anonymous_corpus,test,MuQ,fastText,cluster,full,standard,5,euclidean,7.021860409265996,5.207495774881108,0.7858568395559604,,8.621870579367512,0.7392661447647316,,38.10715745023767,0.6758086768556384,,18.930175379060405,0.8784219081555431,0.3140551112064809,1.2506224821001982e-30,0.0,5.0
anonymous_corpus,test,MuQ,fastText,cluster,full,standard,5,euclidean,7.349462569826115,5.19167673874442,0.7352028364554429,,14.893962314739449,0.3060466279864283,,159.52917106382975,0.2906432287875035,,60.58372233471928,0.3678631224562849,0.3140551112064808,6.2185532894516346e-31,0.0,10.0
anonymous_corpus,test,MuQ,fastText,cluster,full,standard,5,cosine,0.4155110388953194,0.2324337740647733,0.2878188319171785,0.3299635588841816,8.72166851668191,1.1886801993295766,0.6641367200245429,12.92914287542478,0.2621969409258234,0.3511036359461046,8.759085946330504,1.5832327117676053,0.3140551112064809,9.282321903034351e-31,0.0,2.0
anonymous_corpus,test,MuQ,fastText,cluster,full,standard,5,cosine,0.517223404953798,0.4417941189345753,0.4521552826251687,,8.6218705793675,0.7392661447647317,,38.30705336783252,0.5240556304083936,,18.968064366270404,0.8329860898865714,0.3140551112064809,6.432424904910423e-31,0.0,5.0
anonymous_corpus,test,MuQ,fastText,cluster,full,standard,5,cosine,0.3741483696514679,0.1695975076795699,0.3515245025339221,,14.8939623147395,0.3060466302762341,,159.52917106382978,0.2906432287875035,,60.58372233471944,0.3678631236011877,0.3140551112064809,2.7389618410725802e-31,0.0,10.0
anonymous_corpus,test,MuQ,fastText,cluster,full,standard,10,euclidean,14.359700178443903,6.890107205674553,0.568966483993408,0.2242796271587397,5.601664649613097,1.5048936812203293,0.5459579446020402,9.139518686544209,0.3541157351184744,0.2889184750744281,5.881586083512474,2.055931376583004,0.2687453364991742,3.599971705760639e-31,0.0,2.0
anonymous_corpus,test,MuQ,fastText,cluster,full,standard,10,euclidean,9.693660353032408,8.080932610227423,0.4635587347432588,,3.523597894488211,1.1584335131011547,,13.465995280303176,0.6486555065007803,,7.30528095064548,1.1917554007447433,0.2687453364991743,3.3961826214767843e-31,0.0,5.0
anonymous_corpus,test,MuQ,fastText,cluster,full,standard,10,euclidean,9.335857173749933,6.877610538430939,0.5577009837596845,,4.499012815070004,0.5649629439440105,,32.06306982216212,0.4248445808278761,,15.966206731785212,0.5994575808932987,0.2687453364991743,4.482374371620171e-31,0.0,10.0
anonymous_corpus,test,MuQ,fastText,cluster,full,standard,10,cosine,0.3241756134284333,0.1715532560003663,0.2549026928661642,0.22427962715874,5.601664649613106,1.5048936812203275,0.5459579446020402,9.139518686544209,0.3541157351184744,0.2889184750744283,5.881586083512481,2.0559313765830023,0.2687453364991745,2.0569632813718877e-31,0.0,2.0
anonymous_corpus,test,MuQ,fastText,cluster,full,standard,10,cosine,0.4066942948794125,0.3393226480021971,0.3236422864804736,,3.606106638797801,1.172718663624368,,13.439343031883515,0.2779823303904023,,7.400132937364344,1.0692470517254309,0.2687453364991743,4.9029479847473125e-31,0.0,5.0
anonymous_corpus,test,MuQ,fastText,cluster,full,standard,10,cosine,0.3659814789002986,0.1978287537741938,0.3713480808976626,,4.373195602239146,0.5988070420822184,,32.06306982216213,0.4248445808278761,,15.686222833930586,0.647568898808008,0.2687453364991743,6.772108228558374e-31,0.0,10.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,2,euclidean,4.0264275327941625,3.723822156099772,0.6734674903826836,0.4704140316775003,49.10490123951401,0.991433108350132,,29.73593450553944,0.1059307474748941,,26.42542364170148,1.1152494642134896,0.0868870865789091,4.861606487215611e-31,0.0,2.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,2,euclidean,3.023631202385002,2.6437800221918915,0.4748778921671402,0.5977258036023033,177.834538829116,0.6126465019119778,,182.9045635509867,0.3622305284779734,,137.5979490717348,1.4628866024900469,0.0868870861352847,4.769244067989521e-31,0.0,5.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,2,euclidean,3.195659279594134,2.6620665854391703,0.4752509713937075,,208.24262389810423,0.5755451612996569,,717.5338101137768,0.3606307308129781,,183.5932835446316,0.8093411080860097,0.0868870885054958,3.9222818271574706e-32,0.0,10.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,2,euclidean,4.127184674116666,3.610747863054044,0.3712696054807076,,264.6846162156773,0.4653032008959269,,4259.681075938175,0.2223497742514918,,230.97690199152527,0.5898317175980085,0.0868870851795978,1.7422214940593404e-31,0.0,20.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,2,euclidean,4.104214628975067,3.696085690597779,0.4757561711928783,,422.8349498000895,0.3780964249126128,,119691.65382615836,0.049405154030961,,332.87140527120147,0.2940415656320458,0.0868870832760488,1.7926180649125819e-32,0.0,30.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,2,cosine,0.4643823366639033,0.4238841428835903,0.3344796192686443,0.4704140087641917,49.10490002180835,0.9914331302675652,,29.73593450553944,0.1059307474748941,,26.425423108126985,1.1152494824461787,0.0868870900270613,1.0954177365673371e-31,0.0,2.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,2,cosine,0.35744197801365,0.2359574268147025,0.2615559545521415,0.5977257958821852,177.834532631182,0.6126465060845063,,182.90456355098675,0.3622305284779734,,137.59794488490232,1.4628865281392254,0.0868870853760923,2.773592114158464e-31,0.0,5.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,2,cosine,0.1645416937654777,0.0728840484296413,0.3096803948986383,,208.24269018627743,0.5755451449080334,,717.5338101137766,0.3606307308129782,,183.5933395755924,0.8093409940503715,0.0868870974485883,9.775153615699152e-32,0.0,10.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,2,cosine,0.1366668316341618,0.058774642684189,0.2585508336514129,,262.3051401853482,0.4843186876108684,,4259.681075938175,0.2223497742514918,,228.91727066296545,0.6126259062401893,0.0868870793827015,2.721106216531893e-32,0.0,20.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,2,cosine,0.1082595550781437,0.0305047338643284,0.2463903820383854,,424.7569126370842,0.3740983798447759,,119691.65382615832,0.049405154030961,,334.383315786009,0.2916646752698144,0.0868870868852295,6.538435632615961e-31,0.0,30.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,5,euclidean,7.782926644047858,5.082440702327753,0.6023995576760708,0.3421160736098043,24.581273916192224,1.451313858456663,0.6641367200245429,12.92914287542478,0.2621969409258234,0.161825725558303,12.881402621092088,1.761464814099538,0.0624771314504566,1.0686465762805907e-31,0.0,2.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,5,euclidean,7.310460027376076,4.414086076226026,0.601368619616215,0.5501290374498485,53.7149045799261,0.58252879653219,,38.30705336783252,0.5240556304083936,,39.49014671755546,0.8961004327651552,0.0624771993157647,2.5741425136496564e-31,0.0,5.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,5,euclidean,6.55711082793145,4.906846699277836,0.3007853109102982,,65.58113187513035,0.727672881350971,,159.5291710638298,0.2906432287875035,,57.69975385887762,0.633291047656864,0.0624773645013542,1.6821782012974708e-31,0.0,10.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,5,euclidean,7.032198291326494,5.4609641817408034,0.3097636248056705,,54.58577018460173,0.6513796460409256,,526.1515241796855,0.3545328919363718,,48.129407902671225,0.5823998380958575,0.0624772420035219,1.614700848937364e-31,0.0,20.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,5,euclidean,8.874370206504329,5.550060663278945,0.5833181956639657,,64.50547072882519,0.5421367884701928,,7629.538510943185,0.1474688243032844,,51.40210461746069,0.4053771329775189,0.0624777116468914,3.6564668456408676e-31,0.0,30.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,5,cosine,0.2540518430752451,0.1679989637350706,0.3409239825258451,0.3421145278808389,24.58128192947004,1.4513152825517903,0.6641367200245429,12.92914287542478,0.2621969409258234,0.1618253552281028,12.881406052335311,1.7614654282110902,0.0624772447463144,4.0984093490739254e-31,0.0,2.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,5,cosine,0.262212840074374,0.1832187548211363,0.3529567476643824,0.5501278268303184,53.71496443531265,0.5825305689568596,,38.30705336783252,0.5240556304083938,,39.49018283219032,0.8961021004392377,0.0624770313746759,1.6377616253237606e-31,0.0,5.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,5,cosine,0.2498158707339087,0.1754879581917692,0.2959765656442394,,66.091405073975,0.8743947106279322,,159.52917106382978,0.2906432287875035,,58.1177291486425,0.7056598588399201,0.0624772047977858,1.693778828158502e-31,0.0,10.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,5,cosine,0.2385089373257073,0.1010654998705185,0.2982651186112176,,56.35235083826485,0.6924034568194962,,546.5562842958241,0.3740400016104228,,49.67972172369564,0.623521615675561,0.0624772278356747,1.0611727722275103e-31,0.0,20.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,5,cosine,0.2406220223557411,0.1154292223956504,0.2820501569225886,,65.86631229274107,0.5198724597772802,,7629.538510943185,0.1474688243032844,,52.48212937648629,0.392519239677955,0.0624775233400863,1.6609079776163699e-31,0.0,30.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,10,euclidean,9.376519309561903,4.838916116819915,0.4289706921348205,0.2528534829347513,17.20902471094697,1.756296767872208,0.5459579446020402,9.139518686544209,0.3541157351184744,0.086345596758603,9.036577605404831,2.213025043497761,0.0291443518333316,2.904751485267321e-31,0.0,2.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,10,euclidean,8.716937665191319,4.644977885071926,0.4047797104104971,0.3629541485293779,22.24860512364292,0.9514270100930464,,13.439343031883515,0.2779823303904023,,15.858407210234724,1.056784518973021,0.0291576278808538,2.820477132985004e-31,0.0,5.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,10,euclidean,7.341131985334898,4.7317133534875015,0.4729842498898506,,21.04837096614392,0.9133575927237856,,32.06306982216213,0.4248445808278761,,18.091752163273497,0.8595456087745406,0.029150617069563,1.6898861234775416e-31,0.0,10.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,10,euclidean,5.945366198706612,2.595441251476758,0.3568838668175232,,18.19762099065733,0.8261634556967652,,190.42598326289087,0.3655037920469531,,16.286141695823336,0.7664068973478184,0.0291424080219585,3.0920270147536937e-31,0.0,20.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,10,euclidean,7.322001444512204,3.2069516604212005,0.3516419815711486,,19.597304209051693,0.5334869443831209,,6230.449616013641,0.1206206704802696,,15.740263397083336,0.5214874568476913,0.0291300235683834,1.1424679022362386e-31,0.0,30.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,10,cosine,0.2673456285867183,0.1781519790783261,0.2632285078810967,0.2530284155778173,17.210373047333817,1.7559217519698416,0.5459579446020402,9.139518686544209,0.3541157351184744,0.0864952601152378,9.037147302785288,2.212641235018155,0.0291845280297688,2.0335530470803925e-31,0.0,2.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,10,cosine,0.3177800190095392,0.2397300347546051,0.2546489441417806,0.3715327602692192,22.150498667918043,1.2087999780552392,,13.465995280303176,0.6486555065007803,,15.808064285628546,1.64178408883805,0.029188739208613,1.038947216010924e-31,0.0,5.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,10,cosine,0.3406740695417473,0.2540376661552911,0.3518357816215412,,20.93407962596868,0.9956735948181894,,32.7089135156382,0.4167793218335667,,18.04297319690333,0.9149889666598005,0.0291523830224886,1.67758634284136e-31,0.0,10.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,10,cosine,0.2489107613545319,0.0521347255488058,0.2590811679859957,,18.56663515543444,0.783055784663425,,183.422354401106,0.3688986404814592,,16.5968708616865,0.7076501087740896,0.0291714661466622,6.693124665325778e-31,0.0,20.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,10,cosine,0.2457984164672768,0.0425271308793319,0.2326566400984657,,19.97637955604487,0.495250049764199,,6230.449616013642,0.1206206704802696,,16.041230541631037,0.4611377140416817,0.0291367397245762,2.2930366373998163e-31,0.0,30.0
anonymous_corpus,test,MuQ,fastText,identity,1000,standard,2,euclidean,3.037020409822702,2.682025432525283,0.4981387730592336,,,,,,,,,,,,,0.0
anonymous_corpus,test,MuQ,fastText,identity,1000,standard,2,cosine,0.1071002084802531,0.0308406868189308,0.2443889888816189,,,,,,,,,,,,,0.0
anonymous_corpus,test,MuQ,fastText,identity,1000,standard,5,euclidean,7.463714939047841,4.56654991014443,0.5375690948504668,,,,,,,,,,,,,0.0
anonymous_corpus,test,MuQ,fastText,identity,1000,standard,5,cosine,0.2547236805088433,0.1109965974340102,0.2870996481021773,,,,,,,,,,,,,0.0
anonymous_corpus,test,MuQ,fastText,identity,1000,standard,10,euclidean,9.372393669418395,4.271255634773242,0.3432189950958276,,,,,,,,,,,,,0.0
anonymous_corpus,test,MuQ,fastText,identity,1000,standard,10,cosine,0.2609692189149935,0.0611892592432869,0.250711745850997,,,,,,,,,,,,,0.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,2,euclidean,4.026427487637188,3.7238228410065446,0.6979739107382603,0.4704140172526209,49.10490188766706,0.9914331362868628,0.7958408850307936,32.78956154638012,0.9065959715170682,0.2576996250135153,26.911621967692405,1.6090996268754307,0.086887086307506,4.809173005265879e-31,0.0,2.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,2,euclidean,3.023631654172251,2.643780762904793,0.4740167477956185,0.5977257421868308,177.83449650543267,0.6126465224472953,,182.9045635509867,0.3622305284779734,,137.59792048121366,1.4628866601711388,0.086887082363434,9.818901455927202e-32,0.0,5.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,2,euclidean,3.195659449309701,2.662067584014214,0.4752509713937075,,208.24262367918428,0.5755454789620343,,709.3674823631372,0.3521987727777111,,183.51351961681263,0.8087344939136376,0.0868870960895668,2.8106030688410145e-32,0.0,10.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,2,euclidean,4.127187484579647,3.6107519264219214,0.3708858475471154,,261.96765747626773,0.4377217128797411,,4259.681075938176,0.2223497742514917,,228.62513205106032,0.5895095574706698,0.0868871428571616,3.358034353877977e-31,0.0,20.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,2,euclidean,4.104214859224287,3.696086366282751,0.4755414333863136,,422.02716490714914,0.4002021624604967,,119691.65382615836,0.049405154030961,,332.2359609323038,0.3050575952568019,0.0868870793441442,2.093771800499982e-31,0.0,30.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,2,cosine,0.3786081963543607,0.290254786075764,0.3091633799970958,0.4704139937578336,49.10489875373912,0.991433156578342,0.7958408850307936,32.78956154638012,0.9065959715170682,0.2576996303723265,26.91162057190475,1.6090996537390712,0.0868870964301749,1.0627541648802436e-31,0.0,2.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,2,cosine,0.3574420309853018,0.2359574728142787,0.2592749811419413,0.5977257090610586,177.8345095695311,0.6126465357289728,,182.9045635509867,0.3622305284779734,,137.59792930628728,1.4628862568072518,0.0868870773797233,2.6127229118383507e-31,0.0,5.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,2,cosine,0.1362291472220627,0.0679154703392189,0.2786513941741714,,203.69814112417805,0.5974304100751978,,709.3674823631372,0.3521987727777112,,179.67244090683255,0.8194904875503815,0.0868870693676856,5.023106614553187e-31,0.0,10.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,2,cosine,0.1323550606358029,0.0594811745383355,0.2547013601730494,,262.12729782857315,0.4752330256061855,,4337.561840531988,0.2433926345505131,,228.7904608814001,0.5397187107127148,0.0868870821337092,3.2622286443562336e-32,0.0,20.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,2,cosine,0.1082596291181735,0.0305047980917992,0.2481186069188902,,402.8955613461024,0.3571179689866275,,119691.65382615832,0.049405154030961,,317.1859028168647,0.2831744874450425,0.0868870874521948,1.0219886265941822e-31,0.0,30.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,5,euclidean,7.782860086232668,5.082537716536765,0.6045936031219287,0.3421159580769549,24.581252289394524,1.45131239055843,0.6641367200245429,12.92914287542478,0.2621969409258234,0.1618254766138781,12.88139336024165,1.7614632961557426,0.0624768067194122,1.0810964575824943e-31,0.0,2.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,5,euclidean,7.310163065313105,4.414224643652851,0.5707986777409529,0.5501276208008711,53.715127260875086,0.5825323756156224,,38.30705336783252,0.5240556304083936,,39.49028107791376,0.8961043367732963,0.062476579178179,1.796679661397255e-31,0.0,5.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,5,euclidean,7.9639360527981555,5.585739888733578,0.2894879657488602,,64.46496516862229,0.7675063456009676,,159.52917106382978,0.2906432287875035,,56.784303887120046,0.6807942622506028,0.0624779924902338,1.3871349185258038e-31,0.0,10.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,5,euclidean,6.514843155858942,5.198481290993763,0.3149990513538703,,53.27331835424837,0.6697364449914576,,529.9047084027475,0.3093409882216288,,46.99836025658985,0.5638358662879324,0.0624771757045622,1.0587606187037956e-31,0.0,20.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,5,euclidean,8.87435137406742,5.550121301003569,0.566395549972852,,64.68342539829445,0.5576656773819086,,7629.538510943185,0.1474688243032844,,51.54333893478025,0.4180579476187998,0.0624771178666307,1.3460071951176006e-31,0.0,30.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,5,cosine,0.2540464516342606,0.1679940131632464,0.3355008466100866,0.3421136624734437,24.5812470543629,1.4513165926678229,0.6641367200245429,12.92914287542478,0.2621969409258234,0.1618241155463937,12.881391117964318,1.761467450297428,0.0624767623559484,2.8992925370534424e-31,0.0,2.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,5,cosine,0.2622123282070112,0.1832170477253102,0.3446037249106675,0.550131084988652,53.715319115788766,0.5825259782292296,,38.30705336783252,0.5240556304083936,,39.49039682351932,0.8960983814464244,0.0624771285131898,2.0078400318510336e-31,0.0,5.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,5,cosine,0.2498213275491226,0.1754897266211433,0.2957626246061413,0.3604444863421003,65.11021315316876,0.978401796814392,,159.52917106382975,0.2906432287875035,,57.31371576346101,0.7612511012943772,0.0624772524729449,2.0861349474474224e-31,0.0,10.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,5,cosine,0.2359008423640732,0.1140252917919097,0.3347534285178303,,54.77293301306358,0.6597557493970301,,529.9047084027476,0.3093409882216287,,48.295444711595806,0.5788324607516869,0.0624784820708058,2.050876243900753e-31,0.0,20.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,5,cosine,0.2387746745899274,0.1136365699510748,0.2774481352070934,,61.98169751965057,0.5740065267778497,,7629.538510943185,0.1474688243032844,,49.39905073297587,0.4149780479630791,0.0624772773175235,2.2587509106562607e-31,0.0,30.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,10,euclidean,9.398139396221287,4.837443954729494,0.4202438101172447,0.2528291277510692,17.2075512723193,1.7563265833680577,0.5459579446020402,9.139518686544209,0.3541157351184744,0.086330328264756,9.035946202744448,2.213015201363125,0.0291456280653658,1.4421532870497807e-31,0.0,2.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,10,euclidean,8.778684382912067,4.658423096777264,0.3963262865558649,0.3651065455418757,22.326750467763823,0.9475673712628604,,13.439343031883515,0.2779823303904023,,15.90329570800453,1.0323735877508493,0.0291389026105358,1.6304558881093391e-31,0.0,5.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,10,euclidean,6.289671339535103,2.855796502074916,0.3773286036956004,,20.38121552832891,1.054686933737841,,31.95375649973045,0.313234821305736,,17.580248077786912,0.9285620293820412,0.0291562890934104,1.875222451082435e-31,0.0,10.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,10,euclidean,6.874997363739408,3.582185545974004,0.3003710439571967,,18.546968724150894,0.6985391733936225,,204.21210130766204,0.3371079576467455,,16.602823742607224,0.6545002437751555,0.0291484608549237,1.7229454855095578e-31,0.0,20.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,10,euclidean,7.8751340468072675,4.646495471433077,0.3138889259252793,,19.643218302752484,0.5162282938459334,,6230.449616013641,0.1206206704802696,,15.77664904264318,0.4652404466647168,0.0291427226314314,9.882084003450683e-32,0.0,30.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,10,cosine,0.2674081105083555,0.1785560787692347,0.2609396601048775,0.2528147907628619,17.208662576942405,1.7563856354199396,0.5459579446020402,9.139518686544209,0.3541157351184744,0.0862750108057605,9.036414598291795,2.212766040006307,0.0291312068798678,2.5515264713808395e-31,0.0,2.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,10,cosine,0.3744766842813434,0.2831813967859078,0.2547559765330772,0.3706349298870195,22.117752529290684,1.2095704158321243,,15.25452813565034,0.8548618493672884,,16.170301004487463,1.2606154253172774,0.0291082728908314,3.793429013071085e-31,0.0,5.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,10,cosine,0.3528557968173039,0.2709675323855378,0.3560066945963095,,20.85401539772956,1.02958166154398,,32.7089135156382,0.4167793218335667,,17.982466437771546,0.9147026846830624,0.0291586460425502,1.3433148366339944e-31,0.0,10.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,10,cosine,0.2480413268567992,0.0472809240830371,0.2614769023086236,,18.723591296586807,0.8019746172372011,,188.1979766731844,0.3567030357406878,,16.738147539472422,0.7283309212856006,0.0291461169455476,1.0314205818659948e-31,0.0,20.0
anonymous_corpus,test,MuQ,fastText,cluster,1000,standard,10,cosine,0.2304492920195142,0.0435728443805249,0.236181973997008,,19.90250947153906,0.6129203194567402,,6230.449616013641,0.1206206704802696,,15.982627486384738,0.542808931692312,0.029152008512673,3.064089354732432e-31,0.0,30.0
anonymous_corpus,repeat,MuQ,fastText,identity,full,standard,2,euclidean,0.5740467009581762,0.5740467009581763,0.1062231808900833,,,,,,,,,,,,,0.0
anonymous_corpus,repeat,MuQ,fastText,identity,full,standard,2,cosine,0.0121321290627168,0.0121321290627168,0.2187653146185379,,,,,,,,,,,,,0.0
anonymous_corpus,repeat,MuQ,fastText,identity,full,standard,5,euclidean,2.752019248313517,2.7520192483135166,0.136057225721223,,,,,,,,,,,,,0.0
anonymous_corpus,repeat,MuQ,fastText,identity,full,standard,5,cosine,0.2478312899746445,0.2478312899746446,0.0832589797136039,,,,,,,,,,,,,0.0
